X,Y,OBJECTID,Join_Count,TARGET_FID,Join_Count_1,Incident_No,Time_Begun,UCR_No,HPD_Beat,HPD_District,Offense,Address_Range,Premise_Type,X_Coord,Y_Coord,Zip_Code,Time_Frame,SNB_No,SNB_Name,Council_District,HPD_Division
-95.234998899838232,29.6911497886964,1481,1,1481,1,113866718,2018-09-06T23:00:00.000Z,5071,11H40,11,Burglary,1200-1299 ALLEN GENOA,Convenience Store,3163659.98925,13818082.50268,77017,3,75,MEADOWBROOK / ALLENDALE,E,Eastside Division
-95.644142019581167,29.739481080802129,1482,1,1482,1,113864518,2018-09-01T14:30:00.000Z,5072,20G80,20,Burglary,2200-2299 S SH 6,Vacant Building (Commerci,3033315.67495,13831695.97274,77077,3,17,ELDRIDGE / WEST OAKS,G,Westside Division
-95.548994328006984,29.653105922676357,1483,1,1483,1,112381618,2018-09-04T03:55:00.000Z,7003,17E30,17,Auto Theft,11900-11999 S SAM HOUSTON PKWY W,"Hotel, Motel, Inn, Etc.",3064424.05193,13801179.70336,77031,3,36,BRAYS OAKS,K,South Gessner Division
-95.262382174936221,29.852993618008615,1484,1,1484,1,115187618,2018-09-09T23:59:00.000Z,7031,8C50,8,Auto Theft,9700-9799 MESA,Apartment Parking Lot,3153089.91189,13876625.98167,77078,2,49,EAST HOUSTON,B,Northeast Division
-95.60078203566043,29.726493488812682,1485,1,1485,1,115186318,2018-09-09T23:45:00.000Z,6131,20G30,20,Theft,12400-12499 HAZYGLEN,Driveway,3047207.18871,13827372.58851,77082,2,17,ELDRIDGE / WEST OAKS,F,Westside Division
-95.282312053795195,29.837039910628821,1486,1,1486,1,114795818,2018-09-08T22:00:00.000Z,6161,8C30,8,Theft,8000-8099 CRESTVIEW,Residence or House,3146959.92863,13870626.10633,77028,2,49,EAST HOUSTON,B,Northeast Division
-95.461257956290638,29.808152533090922,1487,1,1487,1,110854918,2018-08-23T14:54:00.000Z,6161,3B10,3,Theft,2300-2399 KARBACH,"Factory, Manufacturing, o",3090572.02392,13858366.48505,77092,3,86,SPRING BRANCH EAST,A,North Division
-95.145090977100367,29.538934268359395,1488,1,1488,1,110868218,2018-08-30T19:23:00.000Z,6071,12D70,12,Theft,1400-1499 W BAY AREA,Clothing Store,3194014.10324,13763693.44695,77598,3,81,CLEAR LAKE,E,Clear Lake Division
-95.587937349405152,29.675265844965899,1489,1,1489,1,109349018,2018-08-27T22:54:00.000Z,3003,19G40,19,Robbery,11900-11999 BISSONNET,Strip Business Center Par,3051825.54927,13808871.33141,77099,3,25,ALIEF,F,Westside Division
-95.570051374053904,29.681762601678461,1490,1,1490,1,111639718,2018-09-02T01:30:00.000Z,3001,19G10,19,Robbery,8900-8999 WILCREST,Driveway,3057433.41192,13811398.82684,77099,3,25,ALIEF,J,Westside Division
-95.336388040766991,29.676989134993086,1491,1,1491,1,109720118,2018-08-27T07:00:00.000Z,3001,14D30,14,Robbery,5700-5799 DOOLITTLE,"Road, Street, or Sidewalk",3131647.09311,13811913.64018,77033,3,72,SOUTH PARK,D,Southeast Division
-95.12603100050319,29.550780660455818,1492,1,1492,1,111608518,2018-09-02T00:02:00.000Z,3005,12D60,12,Robbery,500-599 BAY AREA,Restaurant or Cafeteria P,3199928.57704,13768198.84155,77062,3,81,CLEAR LAKE,E,Clear Lake Division
-95.490222108466554,29.712745297343069,1493,1,1493,1,111613618,2018-09-02T00:10:00.000Z,4041,17E10,17,Aggravated Assault,6100-6199 ELM,"Road, Street, or Sidewalk",3082431.81466,13823411.90279,77081,3,27,GULFTON,J,South Gessner Division
-95.395369829669548,29.931837097559331,1494,1,1494,1,112622818,2018-09-04T15:58:00.000Z,4014,22B30,22,Aggravated Assault,16000-16099 COTILLION,Apartment,3110071.30516,13903960.7162,77060,3,2,GREATER GREENSPOINT,B,North Belt Division
-95.4954061647245,29.64064184796128,1495,1,1495,1,114714718,2018-09-09T07:14:00.000Z,2024,17E40,17,Rape,12500-12599 DUNLAP,"Road, Street, or Sidewalk",3081572.56129,13797155.55585,77035,2,37,WESTBURY,K,South Gessner Division
-95.466918047221753,29.854517216163039,1496,1,1496,1,114638218,2018-09-08T03:40:00.000Z,4041,6B30,6,Aggravated Assault,5300-5399 DE SOTO,"Road, Street, or Sidewalk",3088268.59224,13875164.71769,77091,2,5,GREATER INWOOD,A,North Division
-95.192113784676607,29.772328948800059,1497,1,1497,1,107842818,2018-08-24T13:12:00.000Z,6161,9C40,9,Theft,13200-13299 ROCKGLEN,Construction Site,3176307.63326,13848026.98971,77015,3,58,NORTHSHORE,E,Northeast Division
-95.405499267149338,29.931746946046928,1498,1,1498,1,116171118,2018-09-12T15:00:00.000Z,6191,22B30,22,Theft,100-199 ALDINE BENDER,Miscellaneous Business (N,3106865.38092,13903829.21227,77060,2,2,GREATER GREENSPOINT,B,North Belt Division
-95.379835015193422,29.741377820770012,1499,1,1499,1,112360718,2018-09-04T00:45:00.000Z,6131,10H40,10,Theft,3400-3499 MILAM,Commercial Parking Lot or,3117133.08599,13834886.55662,77002,3,62,MIDTOWN,C,South Central Division
-95.304305404150298,29.765873952072972,1500,1,1500,1,112362318,2018-09-04T01:00:00.000Z,7003,9C20,9,Auto Theft,1200-1299 GAZIN,Commercial Parking Lot or,3140808.3008,13844539.30026,77020,3,56,DENVER HARBOR / PORT HOUSTON,H,Northeast Division
-95.109390324807848,29.572489425748483,1501,1,1501,1,116170518,2018-09-12T17:54:00.000Z,6071,12D50,12,Theft,2400-2499 BAY AREA,Department or Discount St,3204953.68283,13776263.74928,77058,2,81,CLEAR LAKE,E,Clear Lake Division
-95.543849140571012,29.844440564475985,1502,1,1502,1,116170318,2018-09-11T18:00:00.000Z,5072,5F30,5,Burglary,10100-10199 GENARD,Auto Repair,3064001.69615,13870773.42225,77041,2,3,CARVERDALE,A,Northwest Division
-95.392584966412016,29.740456369917833,1503,1,1503,1,113994018,2018-09-07T15:50:00.000Z,6131,1A30,1,Theft,3600-3699 YOAKUM,Other Parking Lot,3113099.31404,13834426.64288,77006,2,24,NEARTOWN - MONTROSE,C,Central Division
-95.553592649639242,29.955564804481838,1504,1,1504,1,113292018,2018-09-05T09:00:00.000Z,3001,22B10,22,Robbery,8500-8599 W FM 1960,Strip Business Center Par,3059723.50731,13911075.14943,77070,3,1,WILLOWBROOK,A,North Belt Division
-95.466570483719082,29.750220302691002,1505,1,1505,1,107829418,2018-08-24T12:01:00.000Z,6141,18F20,18,Theft,5100-5199 SAN FELIPE,Service or Gas Station,3089524.41092,13837258.84705,77056,3,21,GREATER UPTOWN,G,Midwest Division
-95.302098770248634,29.848907797013574,1506,1,1506,1,107827918,2018-08-24T12:32:00.000Z,3014,8C10,8,Robbery,9500-9599 HOMESTEAD,Department or Discount St,3140553.46372,13874740.78601,77016,3,47,EAST LITTLE YORK / HOMESTEAD,B,Northeast Division
-95.3800534752788,29.737874568316528,1507,1,1507,1,107838118,2018-08-24T13:00:00.000Z,6191,10H40,10,Theft,3800-3899 MAIN,Construction Site,3117103.21813,13833611.12224,77004,3,62,MIDTOWN,C,South Central Division
-95.582377279750659,29.784156210607211,1508,1,1508,1,113215218,2018-09-05T18:45:00.000Z,6151,20G50,20,Theft,11300-11399 KATY ,Restaurant or Cafeteria P,3052433.41897,13848502.02866,77079,3,16,MEMORIAL,G,Westside Division
-95.424206926066077,29.960582783284327,1509,1,1509,1,112850718,2018-09-05T05:30:00.000Z,4042,22B20,22,Aggravated Assault,13300-13399 NORTHBOROUGH,Apartment,3100622.02582,13914129.02255,77067,3,2,GREATER GREENSPOINT,B,North Belt Division
-95.380934960964424,29.71652359451797,1510,1,1510,1,113377218,2018-09-05T19:30:00.000Z,6061,10H70,10,Theft,000-099 HERMANN DR / ALMEDA,Apartment Parking Lot,3117063.83071,13825842.28509,77004,3,83,MACGREGOR,D,South Central Division
-95.481120121235222,29.705595568359279,1511,1,1511,1,109944718,2018-08-26T21:00:00.000Z,6031,17E10,17,Theft,5700-5799 BELLAIRE,Miscellaneous Business (N,3085397.93626,13820900.0284,77081,3,27,GULFTON,J,South Gessner Division
-95.552062444147623,29.785012545810709,1512,1,1512,1,108285218,2018-08-25T10:05:00.000Z,6141,4F10,4,Theft,1000-1099 WISTERWOOD,"Road, Street, or Sidewalk",3062036.09891,13849095.50035,77043,3,10,SPRING BRANCH WEST,A,Northwest Division
-95.482460521938791,29.737837033785897,1513,1,1513,1,108278318,2018-08-15T12:23:00.000Z,6191,18F30,18,Theft,5800-5899 WESTHEIMER,"Other, Unknown, or Not Li",3084620.04992,13832605.93948,77057,3,20,MID WEST,J,Midwest Division
-95.409492950449589,29.771308963009243,1514,1,1514,1,115763418,2018-09-11T17:55:00.000Z,6141,2A50,2,Theft,1100-1199 SHEPHERD,Bar or Night Club Parking,3107391.88654,13845475.34535,77007,2,22,WASHINGTON AVENUE COALITION / MEMORIAL PARK,C,Central Division
-95.588167050898207,29.688049193994107,1515,1,1515,1,115180418,2018-09-09T15:00:00.000Z,7001,19G40,19,Auto Theft,11900-11999 TROULON,"Road, Street, or Sidewalk",3051617.05142,13813515.60524,77072,2,25,ALIEF,F,Westside Division
-95.567009183370288,29.812721406901648,1516,1,1516,1,113839018,2018-09-06T13:45:00.000Z,6141,4F20,4,Theft,10800-10899 HAMMERLY,"Church, Synagogue, or Tem",3057001.28711,13859027.73798,77043,3,10,SPRING BRANCH WEST,A,Northwest Division
-95.519611467887387,29.729068304105155,1517,1,1517,1,107517118,2018-08-23T17:45:00.000Z,4041,18F40,18,Aggravated Assault,8800-8899 RICHMOND,Highway or Freeway,3072930.40626,13829066.07795,77063,3,20,MID WEST,F,Midwest Division
-95.501021740652561,29.746809561018914,1518,1,1518,1,115180618,2018-09-09T17:00:00.000Z,6131,18F40,18,Theft,2000-2099 S VOSS,Apartment Parking Lot,3078634.72479,13835690.5201,77057,2,21,GREATER UPTOWN,G,Midwest Division
-95.547152361497297,29.95132684307082,1519,1,1519,1,113549418,2018-09-06T11:00:00.000Z,7033,22B10,22,Auto Theft,12400-12499 N GESSNER,Grocery Store or Supermar,3061807.57032,13909594.80407,77064,3,1,WILLOWBROOK,A,North Belt Division
-95.495679102480722,29.612367454892446,1520,1,1520,1,103470618,2018-08-14T12:45:00.000Z,3014,16E30,16,Robbery,14400-14499 W HILLCROFT,Department or Discount St,3081793.9219,13786876.36206,77085,3,41,FORT BEND HOUSTON,K,Southwest Division
-95.562705067969375,29.684572873246807,1521,1,1521,1,112849518,2018-09-05T03:00:00.000Z,7031,19G10,19,Auto Theft,8600-8699 SOUTH COURSE,Apartment Parking Lot,3059734.99644,13812488.75305,77099,3,25,ALIEF,J,Westside Division
-95.534032108165277,29.673252680557351,1522,1,1522,1,107406418,2018-08-23T12:00:00.000Z,6191,17E30,17,Theft,9000-9099 S BRAESWOOD,Apartment Parking Lot,3068957.0748,13808642.88207,77074,3,30,BRAEBURN,J,South Gessner Division
-95.451615695113333,29.67466415410771,1523,1,1523,1,107411918,2018-08-19T00:01:00.000Z,6193,15E30,15,Theft,4400-4499 CHEENA,"Other, Unknown, or Not Li",3095101.01095,13809940.61386,77096,3,38,WILLOW MEADOWS / WILLOWBEND AREA,K,Southwest Division
-95.569553628193106,29.709687213841935,1524,1,1524,1,111699718,2018-09-02T06:35:00.000Z,6021,19G20,19,Theft,6400-6499 BRIAR TERRACE,Driveway,3057293.58579,13821553.29237,77072,3,25,ALIEF,F,Westside Division
-95.52835676854798,29.717885362142383,1525,1,1525,1,111698218,2018-09-02T06:00:00.000Z,3001,18F60,18,Robbery,9400-9499 HARWIN,Other Parking Lot,3070276.77958,13824918.91492,77036,3,26,SHARPSTOWN,J,Midwest Division
-95.463036216166728,29.842716161124599,1526,1,1526,1,113365018,2018-09-05T15:00:00.000Z,5061,3B10,3,Burglary,5400-5499 MANGUM,"Other, Unknown, or Not Li",3089628.28046,13870912.47559,77091,3,12,CENTRAL NORTHWEST,A,North Division
-95.473735823311642,29.818714560665786,1527,1,1527,1,111771718,2018-09-02T12:00:00.000Z,4043,3B10,3,Aggravated Assault,3300-3399 ANTOINE,"Hotel, Motel, Inn, Etc.",3086500.93602,13862086.01889,77092,3,86,SPRING BRANCH EAST,A,North Division
-95.212482120800047,29.820329678500681,1528,1,1528,1,111768318,2018-09-01T21:00:00.000Z,7033,9C30,9,Auto Theft,13200-13299 CRIM,Residence or House,3169284.17473,13865262.9887,77049,3,54,HUNTERWOOD,I,Northeast Division
-95.349001160560235,29.714244689392398,1529,1,1529,1,108116118,2018-08-24T21:00:00.000Z,6191,10H60,10,Theft,4600-4699 CULLEN,Residence or House,3127221.0599,13825329.00992,77004,3,83,MACGREGOR,D,South Central Division
-95.594001192660656,29.676613694990404,1530,1,1530,1,107392218,2018-08-23T03:00:00.000Z,3001,19G40,19,Robbery,9400-9499 COVENTRY SQUARE,Apartment Parking Lot,3049886.56436,13809305.1186,77099,3,25,ALIEF,F,Westside Division
-95.504945730491741,29.691216787625159,1531,1,1531,1,109928018,2018-08-29T03:00:00.000Z,5001,17E20,17,Burglary,6800-6899 BEECHNUT,Apartment,3077994.15776,13815447.05035,77074,3,26,SHARPSTOWN,J,South Gessner Division
-95.432444076083115,29.942955898986579,1532,1,1532,1,109654218,2018-08-27T12:30:00.000Z,6193,22B20,22,Theft,11000-11099 ELLA,Convenience Store,3098210.40947,13907642.22002,77067,3,2,GREATER GREENSPOINT,B,North Belt Division
-95.277892093715636,29.625976021507856,1533,1,1533,1,104751018,2018-08-14T14:22:00.000Z,6193,13D40,13,Theft,8000-8099 ALMEDA GENOA,Barber And Beauty Shops,3150802.76641,13793959.81345,77075,3,78,GREATER HOBBY AREA,D,Southeast Division
-95.383520190417414,29.730272640796361,1534,1,1534,1,104701918,2018-08-17T04:15:00.000Z,6061,10H70,10,Theft,4800-4899 SAN JACINTO,Laundry or Dry Cleaners P,3116089.05555,13830814.10332,77004,3,66,MUSEUM PARK,D,South Central Division
-95.501123285621162,29.734645800298221,1535,1,1535,1,111063418,2018-08-31T18:45:00.000Z,6141,18F40,18,Theft,2900-2999 HILLCROFT,Restaurant or Cafeteria P,3078734.82678,13831268.38626,77057,3,20,MID WEST,J,Midwest Division
-95.495475934306228,29.612724394528819,1536,1,1536,1,110043018,2018-08-29T14:12:00.000Z,6071,16E30,16,Theft,14400-14499 W HILLCROFT,Department or Discount St,3081854.55854,13787008.02895,77085,3,41,FORT BEND HOUSTON,K,Southwest Division
-95.384363524032722,29.835164264401246,1537,1,1537,1,108525918,2018-08-25T15:00:00.000Z,7031,3B50,3,Auto Theft,4700-4799 AIRLINE,Grocery Store or Supermar,3114642.51183,13868930.15226,77022,3,45,NORTHSIDE/NORTHLINE,H,North Division
-95.604491990431427,29.704829180041799,1538,1,1538,1,111018318,2018-08-30T14:25:00.000Z,6031,19G30,19,Theft,6700-6799 S DAIRY ASHFORD,Residence or House,3046258.89524,13819463.89595,77072,3,25,ALIEF,F,Westside Division
-95.389719593704598,29.746708253026178,1539,1,1539,1,111009918,2018-08-30T22:30:00.000Z,6143,1A20,1,Theft,800-899 PACIFIC,"Road, Street, or Sidewalk",3113938.01071,13836727.00952,77006,3,24,NEARTOWN - MONTROSE,C,Central Division
-95.388994530033628,29.734519512424114,1540,1,1540,1,111009218,2018-08-31T16:30:00.000Z,6143,1A20,1,Theft,800-899 RICHMOND,Restaurant or Cafeteria P,3114304.80806,13832303.99131,77006,3,24,NEARTOWN - MONTROSE,C,Central Division
-95.551563088534948,29.71288130523466,1541,1,1541,1,111030818,2018-08-30T14:00:00.000Z,6163,20G10,20,Theft,5900-5999 CORPORATE,Office Building,3062967.71919,13822882.18405,77036,3,26,SHARPSTOWN,F,Westside Division
-95.438498911328395,29.734471902401555,1542,1,1542,1,115771018,2018-09-11T18:34:00.000Z,5002,1A50,1,Burglary,3400-3499 CUMMINS,Apartment,3098602.07011,13831805.00151,77027,2,87,GREENWAY / UPPER KIRBY AREA,C,Central Division
-95.380249280546892,29.721399550884513,1543,1,1543,1,113523218,2018-09-03T21:00:00.000Z,4014,10H70,10,Aggravated Assault,2000-2099 CALUMET,Residence or House,3117226.50271,13827621.22061,77004,3,66,MUSEUM PARK,D,South Central Division
-95.421824286467142,29.608077155548404,1544,1,1544,1,115193918,2018-09-10T00:01:00.000Z,7003,16E20,16,Auto Theft,13700-13799 ALMEDA,Vehicle/Auto Sales/Lease/,3105297.4133,13786027.50059,77053,2,40,CENTRAL SOUTHWEST,K,Southwest Division
-95.459813280468438,29.722963505585032,1545,1,1545,1,112748718,2018-09-04T20:55:00.000Z,6131,1A50,1,Theft,5400-5499 W LOOP S,Other Parking Lot,3091967.53987,13827416.75012,77081,3,87,GREENWAY / UPPER KIRBY AREA,,Central Division
-95.567206954564284,29.650392522060383,1546,1,1546,1,112749118,2018-09-04T18:15:00.000Z,6193,17E30,17,Theft,11800-11899 S WILCREST,Other Parking Lot,3058670.96573,13800023.25175,77031,3,36,BRAYS OAKS,K,South Gessner Division
-95.52407945540476,29.702615837009745,1547,1,1547,1,114016318,2018-09-06T20:40:00.000Z,6141,18F60,18,Theft,7100-7199 TOURS,Residence or House,3071798.84633,13819409.22461,77036,3,26,SHARPSTOWN,J,Midwest Division
-95.531863147509071,29.671799707012021,1548,1,1548,1,105146018,2018-08-18T06:00:00.000Z,4014,17E30,17,Aggravated Assault,8800-8899 S BRAESWOOD,Apartment,3069661.1896,13808135.18953,77031,3,36,BRAYS OAKS,J,South Gessner Division
-95.4791302389675,29.728833533649734,1549,1,1549,1,114998918,2018-09-09T22:50:00.000Z,5001,18F30,18,Burglary,5700-5799 SCHUMACHER,Apartment,3085774.98109,13829365.25404,77057,2,20,MID WEST,J,Midwest Division
-95.410717959961474,29.739780294567684,1550,1,1550,1,113808418,2018-08-31T18:15:00.000Z,6141,1A30,1,Theft,2900-2999 S SHEPHERD,Grocery Store or Supermar,3107355.25102,13834003.89391,77098,3,24,NEARTOWN - MONTROSE,C,Central Division
-95.379790180493714,29.726686101563917,1551,1,1551,1,113806918,2018-09-05T22:00:00.000Z,6141,10H70,10,Theft,1700-1799 ROSEDALE,Driveway,3117312.65403,13829547.16691,77004,3,66,MUSEUM PARK,D,South Central Division
-95.451017718082554,29.657822606510877,1552,1,1552,1,110664118,2018-08-30T07:30:00.000Z,5031,15E30,15,Burglary,4400-4499 SANFORD,Residence or House,3095476.61903,13803825.16537,77035,3,38,WILLOW MEADOWS / WILLOWBEND AREA,K,Southwest Division
-95.3528207663215,29.847947364026258,1553,1,1553,1,109612718,2018-08-28T14:46:00.000Z,4062,7C30,7,Aggravated Assault,2000-2099 TIDWELL,Apartment,3124493.24953,13873886.86235,77093,3,46,EASTEX - JENSEN AREA,B,Northeast Division
-95.499634491775538,29.600781601181154,1554,1,1554,1,113796118,2018-09-06T22:00:00.000Z,6141,16E40,16,Theft,15500-15599 GATEVIEW,Residence or House,3080663.77847,13782627.75806,77489,3,41,FORT BEND HOUSTON,K,Southwest Division
-95.381089675186871,29.596972137208521,1555,0,1555,0,113794618,2018-09-06T18:00:00.000Z,6141,22B40,22,Theft,1300-1399 SAM HOUSTON PKWY E,Hotel or Motel Parking Lo,3118359.71973,13782389.62445,,3,,,,
-95.651634411712308,29.789145247072938,1556,1,1556,1,109288618,2018-08-27T11:00:00.000Z,6153,4F30,4,Theft,15200-15299 PARK ROW,Apartment Parking Lot,3030422.00376,13849680.09793,77084,3,9,ADDICKS PARK TEN,A,Northwest Division
-95.587938260798154,29.703744313152598,1557,1,1557,1,110334018,2018-08-30T05:00:00.000Z,6141,19G20,19,Theft,11900-11999 BELLAIRE,"Parks and Recreation, Zoo",3051523.17735,13819222.49583,77072,3,25,ALIEF,F,Westside Division
-95.473135537919902,29.726325623614912,1558,1,1558,1,112464718,2018-09-04T09:15:00.000Z,4043,18F20,18,Aggravated Assault,5400-5499 SOUTHWEST ,"Road, Street, or Sidewalk",3087704.19208,13828511.03035,77056,3,21,GREATER UPTOWN,G,Midwest Division
-95.336393584357239,29.669832827684132,1559,1,1559,1,113785918,2018-09-07T06:10:00.000Z,6191,14D30,14,Theft,5700-5799 WILLOW GLEN,Residence or House,3131726.83777,13809312.63594,77033,2,72,SOUTH PARK,D,Southeast Division
-95.461487634263364,29.740820721871049,1560,1,1560,1,114045218,2018-09-07T15:30:00.000Z,6141,18F20,18,Theft,5000-5099 WESTHEIMER,Mall Parking Lot,3091239.91356,13833891.16182,77056,2,21,GREATER UPTOWN,G,Midwest Division
-95.566937614728829,29.733884414862217,1561,1,1561,1,110324018,2018-08-29T20:30:00.000Z,7001,20G30,20,Auto Theft,2800-2899 WALNUT BEND,Apartment Parking Lot,3057865.39394,13830372.73007,77042,3,19,WESTCHASE,F,Westside Division
-95.53890124233456,29.711396712231139,1562,1,1562,1,110345318,2018-08-29T20:00:00.000Z,6151,20G10,20,Theft,6400-6499 S GESSNER,Apartment Parking Lot,3067001.13982,13822461.28837,77036,3,26,SHARPSTOWN,F,Midwest Division
-95.345713475424759,29.623919497045485,1563,1,1563,1,110328918,2018-08-29T23:00:00.000Z,6151,14D40,14,Theft,12800-12899 REDFERN,Driveway,3129290.24123,13792532.99288,77048,3,76,SOUTH ACRES / CRESTMONT PARK,D,Southeast Division
-95.446652768471395,29.801569489259268,1564,1,1564,1,110320718,2018-08-29T20:00:00.000Z,6143,2A60,2,Theft,2700-2799 W 18TH,Garage or Carport,3095274.3577,13856114.1486,77008,3,14,LAZYBROOK / TIMBERGROVE,C,Central Division
-95.615008046393442,29.754506233261207,1565,1,1565,1,112553218,2018-09-03T15:00:00.000Z,6153,20G80,20,Theft,12900-12999 BRIAR FOREST,Apartment Parking Lot,3042399.1931,13837423.75003,77077,3,17,ELDRIDGE / WEST OAKS,G,Westside Division
-95.273772377882736,29.705084067636065,1566,1,1566,1,112545818,2018-09-04T05:40:00.000Z,6131,11H30,11,Theft,2500-2599 GALVESTON,Commercial Parking Lot or,3151194.55745,13822752.64357,77017,3,74,PARK PLACE,I,Eastside Division
-95.581624744528895,29.769991749127833,1567,1,1567,1,107059918,2018-08-22T12:00:00.000Z,6031,20G50,20,Theft,13600-13699 APPLE TREE,Residence or House,3052822.55436,13843360.48092,77079,3,16,MEMORIAL,G,Westside Division
-95.305726764190752,29.817128229355866,1568,1,1568,1,113232018,2018-09-05T22:45:00.000Z,4042,8C20,8,Aggravated Assault,6700-6799 BENNINGTON,Residence or House,3139768.93884,13863153.79097,77028,3,48,TRINITY / HOUSTON GARDENS,B,Northeast Division
-95.36313265555917,29.759222068890288,1569,1,1569,1,113835318,2018-09-06T17:00:00.000Z,6191,1A10,1,Theft,600-699 MAIN ,"Road, Street, or Sidewalk",3122229.06847,13841536.62094,77002,3,61,DOWNTOWN,I,Downtown Division
-95.226326393591279,29.60411503170355,1570,1,1570,1,115853818,2018-09-08T20:00:00.000Z,5031,12D20,12,Burglary,11700-11799 KIRKMEADOW,Residence or House,3167433.03761,13786539.72728,77089,2,80,SOUTH BELT / ELLINGTON,D,Clear Lake Division
-95.510122470455912,29.737514760941853,1571,1,1571,1,114942618,2018-09-09T19:30:00.000Z,4041,18F40,18,Aggravated Assault,8000-8099 WESTHEIMER,"Road, Street, or Sidewalk",3075849.008,13832225.84965,77063,2,20,MID WEST,G,Midwest Division
-95.352327299644315,29.985959071551168,1572,1,1572,1,114253718,2018-09-07T20:30:00.000Z,6161,21I10,21,Theft,2800-2899 N TERMINAL,Airport Terminal,3123084.49635,13924055.67264,77032,2,42,IAH / AIRPORT AREA,B,Airport-IAH Division
-95.411660150313622,29.924648353808081,1573,1,1573,1,111740718,2018-09-02T10:12:00.000Z,6144,22B30,22,Theft,000-099 GOODSON,Apartment Parking Lot,3104994.06072,13901189.07886,77060,3,2,GREATER GREENSPOINT,B,North Belt Division
-95.367656999767675,29.660558736616476,1574,1,1574,1,111704218,2018-09-02T07:21:00.000Z,2004,14D20,14,Rape,4100-4199 CLOVER,Residence or House,3121908.38154,13805632.3326,77051,3,71,SUNNYSIDE,D,Southeast Division
-95.472438159496477,29.75389476732413,1575,1,1575,1,110000118,2018-08-25T09:00:00.000Z,6192,18F20,18,Theft,5500-5599 LONGMONT,Residence or House,3087623.09114,13838538.20384,77056,3,21,GREATER UPTOWN,G,Midwest Division
-95.237731349634544,29.623680441289221,1576,1,1576,1,114781418,2018-08-17T13:00:00.000Z,6154,12D10,12,Theft,9900-9999 VICTORIA GROVE,Residence or House,3163582.00277,13793533.70988,77075,3,80,SOUTH BELT / ELLINGTON,D,Clear Lake Division
-95.558354650616863,29.686545284700507,1577,1,1577,1,111682418,2018-09-02T03:20:00.000Z,4043,19G10,19,Aggravated Assault,10000-10099 SPICE,Apartment Parking Lot,3061094.61447,13813246.28471,77072,3,25,ALIEF,J,Westside Division
-95.296274511764281,29.715089363484626,1578,1,1578,1,112486318,2018-09-03T23:00:00.000Z,6151,11H10,11,Theft,900-999 REDWOOD,Apartment Parking Lot,3143939.65131,13826162.17802,77023,3,88,LAWNDALE / WAYSIDE,I,Eastside Division
-95.501101199614311,29.725312634153973,1579,1,1579,1,112461218,2018-09-03T13:30:00.000Z,6153,18F30,18,Theft,3700-3799 HILLCROFT,Apartment Parking Lot,3078843.35342,13827876.27375,77057,3,20,MID WEST,J,Midwest Division
-95.378066385343246,29.800968830632556,1580,1,1580,1,107086118,2018-08-22T16:30:00.000Z,6141,2A20,2,Theft,1100-1199 NORTHWOOD,"Parks and Recreation, Zoo",3117023.08046,13856563.00571,77009,3,15,GREATER HEIGHTS,H,Central Division
-95.588322741582971,29.784157536021389,1581,1,1581,1,115191918,2018-09-03T14:45:00.000Z,6191,20G50,20,Theft,11600-11699 KATY ,"Other, Unknown, or Not Li",3050548.28154,13848447.45434,77079,3,16,MEMORIAL,G,Westside Division
-95.2193312965464,29.649022981310321,1582,1,1582,1,109979118,2018-08-28T23:15:00.000Z,7001,12D10,12,Auto Theft,000-099 E EDGEBROOK,Apartment Parking Lot,3169126.8775,13802932.52329,77034,3,79,EDGEBROOK AREA,E,Clear Lake Division
-95.609408715653288,29.782385745019607,1583,1,1583,1,114997318,2018-09-09T22:45:00.000Z,5002,20G60,20,Burglary,800-899 THREADNEEDLE,Apartment,3043881.22115,13847608.94732,77079,2,16,MEMORIAL,G,Westside Division
-95.101086389389266,29.550043987572366,1584,1,1584,1,112450418,2018-09-04T01:00:00.000Z,7001,12D60,12,Auto Theft,17800-17899 KINGS PARK,Apartment Parking Lot,3207863.7693,13768194.62147,77058,3,81,CLEAR LAKE,E,Clear Lake Division
-95.4279102879417,29.812328800783636,1585,1,1585,1,115750118,2018-09-11T17:41:00.000Z,6071,2A60,2,Theft,1500-1599 N LOOP W,Department or Discount St,3101096.30043,13860205.89394,77008,2,15,GREATER HEIGHTS,C,Central Division
-95.355291191574338,29.749918682074309,1586,1,1586,1,105320118,2018-08-18T14:54:00.000Z,6143,10H30,10,Theft,1100-1199 HUTCHINS,Commercial Parking Lot or,3124821.23166,13838232.66865,77003,3,61,DOWNTOWN,I,South Central Division
-95.414394470446652,29.69442108544348,1587,1,1587,1,104386618,2018-08-16T13:45:00.000Z,6193,15E40,15,Theft,7900-7999 MAIN,Drug Store or Medical Sup,3106694.69871,13817481.84531,77025,3,34,ASTRODOME AREA,K,Southwest Division
-95.440466021227934,29.844030604920572,1588,1,1588,1,109408218,2018-08-26T20:30:00.000Z,7021,6B20,6,Auto Theft,1700-1799 W DONOVAN,Driveway,3096765.69882,13871607.29854,77091,3,6,ACRES HOME,B,North Division
-95.419932479305743,29.669435401369167,1589,1,1589,1,109296118,2018-08-27T19:30:00.000Z,7001,15E40,15,Auto Theft,9100-9199 LAKES AT 610,Apartment Parking Lot,3105215.37624,13808346.75949,77054,3,35,SOUTH MAIN,K,Southwest Division
